0.323053757624709	0.676946242375291	HIV2-157	last	Philippines
0.16579382424939926	0.8342061757506007	HIV2-157	last trained	Philippines
0.43236737731636316	0.5676326226836368	HIV2-157	bowtie2	Philippines
0.4477750940767606	0.5522249059232395	HIV2-174	last	Philippines
0.2821403230518803	0.7178596769481197	HIV2-174	last trained	Philippines
0.4958920539730135	0.5041079460269865	HIV2-174	bowtie2	Philippines
0.10313083656152629	0.8968691634384737	HIV2-171	last	Philippines
0.09706605493126494	0.902933945068735	HIV2-171	last trained	Philippines
0.22335521058099578	0.7766447894190043	HIV2-171	bowtie2	Philippines
