0.20524583020649254	0.7947541697935074	DRR030219	last	Japan
0.10457458206149306	0.8954254179385069	DRR030219	last trained	Japan
0.1671026982136684	0.8328973017863316	DRR030219	bowtie2	Japan
0.20675974705343172	0.7932402529465683	DRR030221	last	Japan
0.0877453371425917	0.9122546628574083	DRR030221	last trained	Japan
0.15972228886180656	0.8402777111381934	DRR030221	bowtie2	Japan
0.18721410289036064	0.8127858971096393	DRR030222	last	Japan
0.09069655069093795	0.909303449309062	DRR030222	last trained	Japan
0.16444883036486704	0.835551169635133	DRR030222	bowtie2	Japan
